cve_ent|year|month|homicides|pop_est|homicide_rate
02|2022|5|245|3158732.6675643004|91.38643657465165
02|2022|6|281|3158732.6675643004|108.30846925194429
02|2022|7|242|3158732.6675643004|90.26741898394164
02|2022|8|229|3158732.6675643004|85.41834275753155
02|2022|9|222|3158732.6675643004|85.56754510295954
02|2022|10|210|3158732.6675643004|78.33123134970141
02|2022|11|214|3158732.6675643004|82.48402996411416
02|2022|12|234|3158732.6675643004|87.28337207538158
03|2000|1|1|424080.94432386|2.778304053086223
03|2000|2|1|424080.94432386|3.0759794873454607
03|2000|3|0|424080.94432386|0
03|2000|4|1|424080.94432386|2.870914188189097
03|2000|5|1|424080.94432386|2.778304053086223
03|2000|6|4|424080.94432386|11.483656752756389
03|2000|7|1|424080.94432386|2.778304053086223
03|2000|8|5|424080.94432386|13.891520265431115
03|2000|9|5|424080.94432386|14.354570940945484
03|2000|10|4|424080.94432386|11.113216212344891
03|2000|11|3|424080.94432386|8.612742564567291
03|2000|12|2|424080.94432386|5.556608106172446
03|2001|1|0|424186.7377022372|0
03|2001|2|1|424186.7377022372|3.07521232931608
03|2001|3|1|424186.7377022372|2.7776111361564593
03|2001|4|2|424186.7377022372|5.740396348056683
03|2001|5|2|424186.7377022372|5.5552222723129185
03|2001|6|6|424186.7377022372|17.22118904417005
03|2001|7|2|424186.7377022372|5.5552222723129185
03|2001|8|3|424186.7377022372|8.332833408469376
03|2001|9|3|424186.7377022372|8.610594522085025
03|2001|10|0|424186.7377022372|0
03|2001|11|1|424186.7377022372|2.8701981740283413
03|2001|12|1|424186.7377022372|2.7776111361564593
03|2002|1|6|424292.6769959528|16.66150565869208
03|2002|2|1|424292.6769959528|3.074444496544372
03|2002|3|1|424292.6769959528|2.776917609782013
03|2002|4|5|424292.6769959528|14.347407650540402
03|2002|5|1|424292.6769959528|2.776917609782013
03|2002|6|3|424292.6769959528|8.608444590324241
03|2002|7|1|424292.6769959528|2.776917609782013
03|2002|8|4|424292.6769959528|11.107670439128052
03|2002|9|2|424292.6769959528|5.738963060216161
03|2002|10|3|424292.6769959528|8.33075282934604
03|2002|11|0|424292.6769959528|0
03|2002|12|4|424292.6769959528|11.107670439128052
03|2003|1|0|424398.6162896684|0
03|2003|2|2|424398.6162896684|6.147354094217586
03|2003|3|2|424398.6162896684|5.552448859293303
03|2003|4|1|424398.6162896684|2.8687652439682068
03|2003|5|2|424398.6162896684|5.552448859293303
03|2003|6|2|424398.6162896684|5.7375304879364135
03|2003|7|2|424398.6162896684|5.552448859293303
03|2003|8|4|424398.6162896684|11.104897718586606
03|2003|9|3|424398.6162896684|8.60629573190462
03|2003|10|2|424398.6162896684|5.552448859293303
03|2003|11|1|424398.6162896684|2.8687652439682068
03|2003|12|3|424398.6162896684|8.328673288939955
03|2004|1|2|424504.7014987222|5.551061282910948
03|2004|2|2|424504.7014987222|6.145817848937122
03|2004|3|2|424504.7014987222|5.551061282910948
03|2004|4|2|424504.7014987222|5.73609665900798
03|2004|5|2|424504.7014987222|5.551061282910948
03|2004|6|2|424504.7014987222|5.73609665900798
03|2004|7|3|424504.7014987222|8.326591924366422
03|2004|8|5|424504.7014987222|13.87765320727737
03|2004|9|4|424504.7014987222|11.47219331801596
03|2004|10|2|424504.7014987222|5.551061282910948
03|2004|11|2|424504.7014987222|5.73609665900798
03|2004|12|4|424504.7014987222|11.102122565821896
03|2005|1|3|424610.49487709947|8.324517321169667
03|2005|2|2|424610.49487709947|6.14428659419666
03|2005|3|3|424610.49487709947|8.324517321169667
03|2005|4|1|424610.49487709947|2.867333743958441
03|2005|5|4|424610.49487709947|11.099356428226223
03|2005|6|5|424610.49487709947|14.336668719792204
03|2005|7|5|424610.49487709947|13.87419553528278
03|2005|8|1|424610.49487709947|2.7748391070565557
03|2005|9|1|424610.49487709947|2.867333743958441
03|2005|10|1|424610.49487709947|2.7748391070565557
03|2005|11|2|424610.49487709947|5.734667487916882
03|2005|12|4|424610.49487709947|11.099356428226223
03|2006|1|2|424716.434170815|5.548293928168304
03|2006|2|3|424716.434170815|9.214130987850933
03|2006|3|4|424716.434170815|11.096587856336608
03|2006|4|0|424716.434170815|0
03|2006|5|0|424716.434170815|0
03|2006|6|3|424716.434170815|8.599855588660871
03|2006|7|3|424716.434170815|8.322440892252455
03|2006|8|3|424716.434170815|8.322440892252455
03|2006|9|1|424716.434170815|2.866618529553623
03|2006|10|2|424716.434170815|5.548293928168304
03|2006|11|3|424716.434170815|8.599855588660871
03|2006|12|1|424716.434170815|2.774146964084152
03|2007|1|3|424822.37346453057|8.320365498946485
03|2007|2|2|424822.37346453057|6.14122215398431
03|2007|3|4|424822.37346453057|11.093820665261978
03|2007|4|3|424822.37346453057|8.597711015578032
03|2007|5|0|424822.37346453057|0
03|2007|6|1|424822.37346453057|2.865903671859344
03|2007|7|5|424822.37346453057|13.867275831577473
03|2007|8|2|424822.37346453057|5.546910332630989
03|2007|9|2|424822.37346453057|5.731807343718688
03|2007|10|1|424822.37346453057|2.7734551663154945
03|2007|11|3|424822.37346453057|8.597711015578032
03|2007|12|5|424822.37346453057|13.867275831577473
03|2008|1|4|424928.4586735845|11.091051045434314
03|2008|2|3|424928.4586735845|9.209533457369567
03|2008|3|4|424928.4586735845|11.091051045434314
03|2008|4|7|424928.4586735845|20.056317307160388
03|2008|5|3|424928.4586735845|8.318288284075736
03|2008|6|2|424928.4586735845|5.730376373474397
03|2008|7|1|424928.4586735845|2.7727627613585786
03|2008|8|5|424928.4586735845|13.863813806792892
03|2008|9|2|424928.4586735845|5.730376373474397
03|2008|10|3|424928.4586735845|8.318288284075736
03|2008|11|3|424928.4586735845|8.595564560211596
03|2008|12|3|424928.4586735845|8.318288284075736
03|2009|1|1|425034.25205196167|2.772072605356924
03|2009|2|5|425034.25205196167|15.345401922511542
03|2009|3|2|425034.25205196167|5.544145210713848
03|2009|4|0|425034.25205196167|0
03|2009|5|4|425034.25205196167|11.088290421427695
03|2009|6|3|425034.25205196167|8.593425076606465
03|2009|7|2|425034.25205196167|5.544145210713848
03|2009|8|3|425034.25205196167|8.316217816070772
03|2009|9|6|425034.25205196167|17.18685015321293
03|2009|10|4|425034.25205196167|11.088290421427695
03|2009|11|1|425034.25205196167|2.8644750255354885
03|2009|12|5|425034.25205196167|13.860363026784619
03|2010|1|2|637030.1593375913|3.6991209574026387
03|2010|2|3|637030.1593375913|6.1431830185436676
03|2010|3|9|637030.1593375913|16.646044308311872
03|2010|4|3|637030.1593375913|5.733637483974088
03|2010|5|7|637030.1593375913|12.946923350909232
03|2010|6|0|637030.1593375913|0
03|2010|7|4|637030.1593375913|7.398241914805277
03|2010|8|5|637030.1593375913|9.247802393506596
03|2010|9|8|637030.1593375913|15.289699957264236
03|2010|10|3|637030.1593375913|5.548681436103958
03|2010|11|4|637030.1593375913|7.644849978632118
03|2010|12|2|637030.1593375913|3.6991209574026387
03|2011|1|4|637110.062401845|7.3973140653896605
03|2011|2|2|637110.062401845|4.094941714769275
03|2011|3|2|637110.062401845|3.6986570326948303
03|2011|4|3|637110.062401845|5.732918400676986
03|2011|5|2|637110.062401845|3.6986570326948303
03|2011|6|5|637110.062401845|9.55486400112831
03|2011|7|3|637110.062401845|5.547985549042245
03|2011|8|10|637110.062401845|18.493285163474148
03|2011|9|2|637110.062401845|3.8219456004513237
03|2011|10|6|637110.062401845|11.09597109808449
03|2011|11|3|637110.062401845|5.732918400676986
03|2011|12|2|637110.062401845|3.6986570326948303
03|2012|1|4|637190.0755204727|7.396385171185905
03|2012|2|3|637190.0755204727|6.141641258216867
03|2012|3|5|637190.0755204727|9.245481463982381
03|2012|4|0|637190.0755204727|0
03|2012|5|4|637190.0755204727|7.396385171185905
03|2012|6|0|637190.0755204727|0
03|2012|7|7|637190.0755204727|12.943674049575334
03|2012|8|1|637190.0755204727|1.8490962927964762
03|2012|9|5|637190.0755204727|9.553664179448461
03|2012|10|2|637190.0755204727|3.6981925855929525
03|2012|11|2|637190.0755204727|3.8214656717793845
03|2012|12|5|637190.0755204727|9.245481463982381
03|2013|1|3|637269.8685303525|5.546594298434942
03|2013|2|2|637269.8685303525|4.093914839321029
03|2013|3|7|637269.8685303525|12.942053363014866
03|2013|4|6|637269.8685303525|11.462961550098884
03|2013|5|4|637269.8685303525|7.395459064579924
03|2013|6|5|637269.8685303525|9.552467958415736
03|2013|7|5|637269.8685303525|9.244323830724905
03|2013|8|1|637269.8685303525|1.848864766144981
03|2013|9|4|637269.8685303525|7.641974366732589
03|2013|10|4|637269.8685303525|7.395459064579924
03|2013|11|5|637269.8685303525|9.552467958415736
03|2013|12|8|637269.8685303525|14.790918129159849
03|2014|1|2|637349.7715946061|3.697265956505394
03|2014|2|7|637349.7715946061|14.326905581458403
03|2014|3|4|637349.7715946061|7.394531913010788
03|2014|4|3|637349.7715946061|5.730762232583361
03|2014|5|2|637349.7715946061|3.697265956505394
03|2014|6|2|637349.7715946061|3.820508155055574
03|2014|7|4|637349.7715946061|7.394531913010788
03|2014|8|7|637349.7715946061|12.94043084776888
03|2014|9|9|637349.7715946061|17.192286697750085
03|2014|10|19|637349.7715946061|35.12402658680124
03|2014|11|21|637349.7715946061|40.11533562808353
03|2014|12|6|637349.7715946061|11.091797869516183
03|2015|1|17|637429.6746588598|31.422821223999343
03|2015|2|9|637429.6746588598|18.417998154402976
03|2015|3|8|637429.6746588598|14.787209987764397
03|2015|4|19|637429.6746588598|36.29027784497179
03|2015|5|21|637429.6746588598|38.81642621788154
03|2015|6|12|637429.6746588598|22.920175481034814
03|2015|7|11|637429.6746588598|20.332413733176047
03|2015|8|28|637429.6746588598|51.7552349571754
03|2015|9|36|637429.6746588598|68.76052644310444
03|2015|10|6|637429.6746588598|11.0904074908233
03|2015|11|6|637429.6746588598|11.460087740517407
03|2015|12|6|637429.6746588598|11.0904074908233
03|2016|1|6|637509.6877774876|11.089015546344326
03|2016|2|8|637509.6877774876|16.369499139841626
03|2016|3|5|637509.6877774876|9.240846288620272
03|2016|4|13|637509.6877774876|24.827073695426467
03|2016|5|10|637509.6877774876|18.481692577240544
03|2016|6|20|637509.6877774876|38.195497992963794
03|2016|7|13|637509.6877774876|24.026200350412708
03|2016|8|34|637509.6877774876|62.83775476261785
03|2016|9|33|637509.6877774876|63.02257168839026
03|2016|10|32|637509.6877774876|59.141416247169744
03|2016|11|33|637509.6877774876|63.02257168839026
03|2016|12|30|637509.6877774876|55.44507773172163
03|2017|1|57|637589.4807873672|105.33246389950884
03|2017|2|45|637589.4807873672|92.06690923547295
03|2017|3|71|637589.4807873672|131.20359538359872
03|2017|4|17|637589.4807873672|32.46211021932231
03|2017|5|29|637589.4807873672|53.59020093132906
03|2017|6|46|637589.4807873672|87.83865118169568
03|2017|7|42|637589.4807873672|77.61339445226967
03|2017|8|48|637589.4807873672|88.70102223116534
03|2017|9|56|637589.4807873672|106.93401013423822
03|2017|10|131|637589.4807873672|242.07987317255538
03|2017|11|117|637589.4807873672|223.41569974474768
03|2017|12|86|637589.4807873672|158.9226648308379
03|2018|1|38|637669.383851621|70.21284348752644
03|2018|2|16|637669.383851621|32.73079921974917
03|2018|3|29|637669.383851621|53.583485819428084
03|2018|4|17|637669.383851621|32.45804255958459
03|2018|5|8|637669.383851621|14.781651260531884
03|2018|6|8|637669.383851621|15.274372969216278
03|2018|7|7|637669.383851621|12.9339448529654
03|2018|8|12|637669.383851621|22.172476890797828
03|2018|9|21|637669.383851621|40.095229044192735
03|2018|10|7|637669.383851621|12.9339448529654
03|2018|11|4|637669.383851621|7.637186484608139
03|2018|12|5|637669.383851621|9.238532037832428
03|2019|1|18|637749.2869158747|33.25454838011694
03|2019|2|5|637749.2869158747|10.227093251821678
03|2019|3|13|637749.2869158747|24.017173830084456
03|2019|4|9|637749.2869158747|17.181516663060417
03|2019|5|7|637749.2869158747|12.932324370045476
03|2019|6|3|637749.2869158747|5.7271722210201395
03|2019|7|4|637749.2869158747|7.389899640025987
03|2019|8|5|637749.2869158747|9.237374550032483
03|2019|9|7|637749.2869158747|13.36340184904699
03|2019|10|5|637749.2869158747|9.237374550032483
03|2019|11|5|637749.2869158747|9.545287035033565
03|2019|12|2|637749.2869158747|3.6949498200129933
03|2020|1|9|637829.3000345024|16.625188365430855
03|2020|2|1|637829.3000345024|2.0451620608268115
03|2020|3|3|637829.3000345024|5.541729455143618
03|2020|4|4|637829.3000345024|7.63527169375343
03|2020|5|7|637829.3000345024|12.930702062001776
03|2020|6|6|637829.3000345024|11.452907540630145
03|2020|7|7|637829.3000345024|12.930702062001776
03|2020|8|6|637829.3000345024|11.083458910287236
03|2020|9|5|637829.3000345024|9.544089617191787
03|2020|10|3|637829.3000345024|5.541729455143618
03|2020|11|3|637829.3000345024|5.726453770315072
03|2020|12|9|637829.3000345024|16.625188365430855
03|2021|1|9|637909.093044382|16.623108799809422
03|2021|2|2|637909.093044382|4.089812482492795
03|2021|3|7|637909.093044382|12.929084622073997
03|2021|4|6|637909.093044382|11.451474950979826
03|2021|5|6|637909.093044382|11.082072533206281
03|2021|6|4|637909.093044382|7.6343166339865505
03|2021|7|4|637909.093044382|7.388048355470854
03|2021|8|4|637909.093044382|7.388048355470854
03|2021|9|5|637909.093044382|9.542895792483188
03|2021|10|2|637909.093044382|3.694024177735427
03|2021|11|2|637909.093044382|3.8171583169932752
03|2021|12|8|637909.093044382|14.776096710941708
03|2022|1|5|637988.9961086358|9.233903826226703
03|2022|2|4|637988.9961086358|8.178600531800793
03|2022|3|2|637988.9961086358|3.693561530490681
03|2022|4|2|637988.9961086358|3.816680248173703
03|2022|5|2|637988.9961086358|3.693561530490681
03|2022|6|7|637988.9961086358|13.358380868607961
03|2022|7|3|637988.9961086358|5.540342295736021
03|2022|8|4|637988.9961086358|7.387123060981362
03|2022|9|6|637988.9961086358|11.450040744521111
03|2022|10|2|637988.9961086358|3.693561530490681
03|2022|11|1|637988.9961086358|1.9083401240868516
03|2022|12|5|637988.9961086358|9.233903826226703
04|2000|1|9|690713.7094610287|15.352282881917832
04|2000|2|3|690713.7094610287|5.665723444517294
04|2000|3|2|690713.7094610287|3.4116184182039624
04|2000|4|4|690713.7094610287|7.0506780642881886
04|2000|5|8|690713.7094610287|13.64647367281585
04|2000|6|7|690713.7094610287|12.33868661250433
04|2000|7|8|690713.7094610287|13.64647367281585
04|2000|8|5|690713.7094610287|8.529046045509906
04|2000|9|5|690713.7094610287|8.813347580360237
04|2000|10|3|690713.7094610287|5.117427627305943
04|2000|11|5|690713.7094610287|8.813347580360237
04|2000|12|4|690713.7094610287|6.823236836407925
04|2001|1|4|690779.1529861031|6.822590411759669
04|2001|2|5|690779.1529861031|9.441977801988827
04|2001|3|9|690779.1529861031|15.350828426459254
04|2001|4|0|690779.1529861031|0
04|2001|5|4|690779.1529861031|6.822590411759669
04|2001|6|3|690779.1529861031|5.2875075691137425
04|2001|7|2|690779.1529861031|3.4112952058798345
04|2001|8|1|690779.1529861031|1.7056476029399172
04|2001|9|2|690779.1529861031|3.525005046075828
04|2001|10|7|690779.1529861031|11.93953322057942
04|2001|11|8|690779.1529861031|14.100020184303313
04|2001|12|9|690779.1529861031|15.350828426459254
04|2002|1|7|690844.6867740487|11.9384006319481
04|2002|2|5|690844.6867740487|9.441082132407937
04|2002|3|1|690844.6867740487|1.7054858045640144
04|2002|4|5|690844.6867740487|8.811676656914075
04|2002|5|8|690844.6867740487|13.643886436512116
04|2002|6|3|690844.6867740487|5.287005994148445
04|2002|7|6|690844.6867740487|10.232914827384088
04|2002|8|6|690844.6867740487|10.232914827384088
04|2002|9|2|690844.6867740487|3.52467066276563
04|2002|10|7|690844.6867740487|11.9384006319481
04|2002|11|2|690844.6867740487|3.52467066276563
04|2002|12|2|690844.6867740487|3.410971609128029
04|2003|1|2|690910.2205619945|3.410648073763419
04|2003|2|6|690910.2205619945|11.328223959285644
04|2003|3|3|690910.2205619945|5.115972110645129
04|2003|4|4|690910.2205619945|7.048672685777734
04|2003|5|5|690910.2205619945|8.526620184408548
04|2003|6|4|690910.2205619945|7.048672685777734
04|2003|7|0|690910.2205619945|0
04|2003|8|3|690910.2205619945|5.115972110645129
04|2003|9|3|690910.2205619945|5.2865045143333
04|2003|10|5|690910.2205619945|8.526620184408548
04|2003|11|5|690910.2205619945|8.810840857222168
04|2003|12|3|690910.2205619945|5.115972110645129
04|2004|1|1|690975.8446128115|1.7051620771372
04|2004|2|2|690975.8446128115|3.7757160279466575
04|2004|3|3|690975.8446128115|5.115486231411601
04|2004|4|4|690975.8446128115|7.048003252167093
04|2004|5|4|690975.8446128115|6.8206483085488
04|2004|6|3|690975.8446128115|5.28600243912532
04|2004|7|7|690975.8446128115|11.9361345399604
04|2004|8|1|690975.8446128115|1.7051620771372
04|2004|9|6|690975.8446128115|10.57200487825064
04|2004|10|2|690975.8446128115|3.4103241542744
04|2004|11|1|690975.8446128115|1.7620008130417733
04|2004|12|4|690975.8446128115|6.8206483085488
04|2005|1|2|691041.2881378859|3.410001187125934
04|2005|2|4|691041.2881378859|7.550716914350283
04|2005|3|2|691041.2881378859|3.410001187125934
04|2005|4|7|691041.2881378859|12.332837626772129
04|2005|5|2|691041.2881378859|3.410001187125934
04|2005|6|4|691041.2881378859|7.047335786726932
04|2005|7|5|691041.2881378859|8.525002967814837
04|2005|8|3|691041.2881378859|5.115001780688901
04|2005|9|7|691041.2881378859|12.332837626772129
04|2005|10|4|691041.2881378859|6.820002374251868
04|2005|11|6|691041.2881378859|10.571003680090397
04|2005|12|3|691041.2881378859|5.115001780688901
04|2006|1|6|691106.8219258315|10.229033507454437
04|2006|2|3|691106.8219258315|5.662500691626564
04|2006|3|2|691106.8219258315|3.4096778358181457
04|2006|4|0|691106.8219258315|0
04|2006|5|4|691106.8219258315|6.819355671636291
04|2006|6|3|691106.8219258315|5.285000645518125
04|2006|7|2|691106.8219258315|3.4096778358181457
04|2006|8|2|691106.8219258315|3.4096778358181457
04|2006|9|3|691106.8219258315|5.285000645518125
04|2006|10|4|691106.8219258315|6.819355671636291
04|2006|11|2|691106.8219258315|3.5233337636787505
04|2006|12|1|691106.8219258315|1.7048389179090728
04|2007|1|9|691172.3557137771|15.342095456224778
04|2007|2|8|691172.3557137771|15.098570131522797
04|2007|3|6|691172.3557137771|10.228063637483185
04|2007|4|5|691172.3557137771|8.807499243388298
04|2007|5|4|691172.3557137771|6.818709091655458
04|2007|6|6|691172.3557137771|10.568999092065958
04|2007|7|1|691172.3557137771|1.7046772729138644
04|2007|8|3|691172.3557137771|5.1140318187415925
04|2007|9|0|691172.3557137771|0
04|2007|10|3|691172.3557137771|5.1140318187415925
